tripduration,starttime,stoptime,startstationid,startstationname,startstationlatitude,startstationlongitude,endstationid,endstationname,endstationlatitude,endstationlongitude,bikeid,usertype,birthyear,gender
551,2/22/2015 12:14,2/22/2015 12:23,115,Porter Square Station,42.387995,-71.119084,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,853,Subscriber,1988,2
541,2/22/2015 12:22,2/22/2015 12:31,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1291,Subscriber,1987,1
567,2/22/2015 12:22,2/22/2015 12:31,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,682,Customer,1990,1
345,2/22/2015 12:34,2/22/2015 12:39,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,115,Porter Square Station,42.387995,-71.119084,874,Subscriber,1986,2
354,2/22/2015 12:49,2/22/2015 12:55,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,754,Subscriber,1984,1
245,2/22/2015 12:50,2/22/2015 12:54,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,708,Customer,1979,1
293,2/22/2015 12:55,2/22/2015 13:00,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1093,Subscriber,1969,1
422,2/22/2015 12:59,2/22/2015 13:06,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,1325,Subscriber,1988,2
445,2/22/2015 12:59,2/22/2015 13:06,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,107,Ames St at Main St,42.3625,-71.08822,881,Subscriber,1981,2
790,2/22/2015 13:04,2/22/2015 13:17,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,115,Porter Square Station,42.387995,-71.119084,898,Customer,1982,1
329,2/22/2015 13:13,2/22/2015 13:19,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,107,Ames St at Main St,42.3625,-71.08822,1139,Subscriber,1985,1
795,2/22/2015 13:22,2/22/2015 13:35,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,750,Subscriber,\N,0
347,2/22/2015 13:22,2/22/2015 13:28,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1077,Subscriber,1982,1
196,2/22/2015 13:27,2/22/2015 13:30,141,Kendall Street,42.36356016,-71.08216792,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,917,Customer,1991,1
783,2/22/2015 13:29,2/22/2015 13:42,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,668,Subscriber,1944,1
6247,2/22/2015 13:31,2/22/2015 15:15,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,643,Subscriber,1975,1
389,2/22/2015 13:33,2/22/2015 13:40,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,842,Subscriber,1984,1
351,2/22/2015 13:38,2/22/2015 13:44,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1077,Subscriber,1982,1
576,2/22/2015 13:46,2/22/2015 13:56,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,656,Subscriber,1986,1
1727,2/22/2015 13:52,2/22/2015 14:21,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,107,Ames St at Main St,42.3625,-71.08822,1291,Subscriber,1988,1
464,2/22/2015 13:53,2/22/2015 14:01,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1281,Customer,1970,1
1098,2/22/2015 13:55,2/22/2015 14:13,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,1282,Subscriber,1986,1
983,2/22/2015 13:56,2/22/2015 14:13,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1100,Subscriber,1985,1
643,2/22/2015 14:03,2/22/2015 14:14,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,880,Subscriber,1989,1
542,2/22/2015 14:03,2/22/2015 14:12,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,802,Subscriber,1994,1
417,2/22/2015 14:04,2/22/2015 14:11,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,107,Ames St at Main St,42.3625,-71.08822,753,Customer,1970,1
316,2/22/2015 14:23,2/22/2015 14:28,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,966,Customer,1986,1
555,2/22/2015 14:25,2/22/2015 14:34,107,Ames St at Main St,42.3625,-71.08822,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,943,Subscriber,1984,1
3314,2/22/2015 14:26,2/22/2015 15:22,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,1083,Subscriber,1944,1
908,2/22/2015 14:27,2/22/2015 14:43,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,800,Customer,1957,1
262,2/22/2015 14:29,2/22/2015 14:34,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,750,Customer,1954,1
333,2/22/2015 14:39,2/22/2015 14:45,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1074,Customer,1954,1
456,2/22/2015 14:41,2/22/2015 14:49,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,660,Subscriber,1987,1
367,2/22/2015 14:55,2/22/2015 15:01,107,Ames St at Main St,42.3625,-71.08822,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,949,Customer,1979,1
1413,2/22/2015 15:00,2/22/2015 15:24,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,1017,Customer,1990,1
740,2/22/2015 15:07,2/22/2015 15:19,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,766,Subscriber,1990,1
1044,2/22/2015 15:08,2/22/2015 15:26,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,802,Subscriber,1987,1
419,2/22/2015 15:11,2/22/2015 15:17,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1281,Subscriber,1992,1
259,2/22/2015 15:11,2/22/2015 15:15,72,One Broadway / Kendall Sq at Main St / 3rd St,42.362613,-71.084105,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,1294,Subscriber,1984,1
630,2/22/2015 15:16,2/22/2015 15:27,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,1267,Subscriber,1985,1
981,2/22/2015 15:16,2/22/2015 15:33,118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,796,Subscriber,1964,1
296,2/22/2015 15:20,2/22/2015 15:25,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,1077,Subscriber,1989,1
386,2/22/2015 15:32,2/22/2015 15:38,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,660,Subscriber,1992,2
1759,2/22/2015 15:32,2/22/2015 16:02,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,115,Porter Square Station,42.387995,-71.119084,1141,Subscriber,1987,1
1671,2/22/2015 15:34,2/22/2015 16:01,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,115,Porter Square Station,42.387995,-71.119084,1302,Subscriber,1987,1
352,2/22/2015 15:39,2/22/2015 15:44,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,1273,Customer,1962,2
351,2/22/2015 15:40,2/22/2015 15:46,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,1089,Subscriber,1989,1
224,2/22/2015 15:43,2/22/2015 15:47,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,908,Subscriber,1994,1
665,2/22/2015 15:43,2/22/2015 15:54,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1075,Subscriber,1986,1
824,2/22/2015 15:48,2/22/2015 16:02,141,Kendall Street,42.36356016,-71.08216792,141,Kendall Street,42.36356016,-71.08216792,1298,Subscriber,1970,2
216,2/22/2015 16:03,2/22/2015 16:07,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,896,Subscriber,1988,1
713,2/22/2015 16:12,2/22/2015 16:24,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,852,Subscriber,1964,1
344,2/22/2015 16:15,2/22/2015 16:21,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,115,Porter Square Station,42.387995,-71.119084,635,Subscriber,1979,2
571,2/22/2015 16:37,2/22/2015 16:46,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,852,Subscriber,1987,1
431,2/22/2015 16:39,2/22/2015 16:46,107,Ames St at Main St,42.3625,-71.08822,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,881,Subscriber,1985,1
514,2/22/2015 16:40,2/22/2015 16:48,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,875,Subscriber,1988,1
340,2/22/2015 16:48,2/22/2015 16:54,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,800,Subscriber,1986,1
592,2/22/2015 16:48,2/22/2015 16:58,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919032,-71.11714125,1101,Subscriber,1994,1
709,2/22/2015 16:50,2/22/2015 17:02,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1107,Subscriber,1982,1
250,2/22/2015 16:59,2/22/2015 17:03,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,753,Subscriber,1988,1
692,2/22/2015 16:59,2/22/2015 17:11,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,115,Porter Square Station,42.387995,-71.119084,1265,Customer,1953,1
311,2/22/2015 17:00,2/22/2015 17:06,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,674,Subscriber,1988,1
201,2/22/2015 17:09,2/22/2015 17:12,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,753,Subscriber,1993,1
362,2/22/2015 17:10,2/22/2015 17:16,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,660,Subscriber,1995,2
419,2/22/2015 17:12,2/22/2015 17:19,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,652,Subscriber,1986,1
684,2/22/2015 17:13,2/22/2015 17:24,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,658,Subscriber,1964,1
357,2/22/2015 17:19,2/22/2015 17:25,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,642,Subscriber,1979,1
1095,2/22/2015 17:23,2/22/2015 17:41,107,Ames St at Main St,42.3625,-71.08822,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,639,Subscriber,1987,2
702,2/22/2015 17:33,2/22/2015 17:45,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1091,Subscriber,1987,1
547,2/22/2015 17:35,2/22/2015 17:44,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,652,Subscriber,1990,2
523,2/22/2015 17:37,2/22/2015 17:46,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,1103,Subscriber,1986,1
425,2/22/2015 17:39,2/22/2015 17:46,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,660,Subscriber,1995,2
654,2/22/2015 17:43,2/22/2015 17:54,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,637,Subscriber,1984,1
721,2/22/2015 17:46,2/22/2015 17:58,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,802,Subscriber,\N,0
416,2/22/2015 17:50,2/22/2015 17:57,95,Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445,116,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,659,Customer,1970,1
326,2/22/2015 17:53,2/22/2015 17:59,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,753,Subscriber,1993,1
586,2/22/2015 18:03,2/22/2015 18:13,91,One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,852,Subscriber,1987,1
703,2/22/2015 18:15,2/22/2015 18:27,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,639,Subscriber,\N,0
310,2/22/2015 18:15,2/22/2015 18:21,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,667,Subscriber,1982,1
283,2/22/2015 18:17,2/22/2015 18:22,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,1004,Subscriber,1986,2
381,2/22/2015 18:22,2/22/2015 18:28,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,1273,Customer,1962,2
320,2/22/2015 18:29,2/22/2015 18:35,107,Ames St at Main St,42.3625,-71.08822,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,764,Customer,1993,1
1388,2/22/2015 18:32,2/22/2015 18:56,107,Ames St at Main St,42.3625,-71.08822,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,685,Subscriber,1985,1
383,2/22/2015 18:37,2/22/2015 18:44,107,Ames St at Main St,42.3625,-71.08822,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1046,Subscriber,1984,1
214,2/22/2015 18:37,2/22/2015 18:41,80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,1077,Subscriber,1994,1
337,2/22/2015 18:45,2/22/2015 18:51,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.105495,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1031,Subscriber,1985,1
280,2/22/2015 18:46,2/22/2015 18:50,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,107,Ames St at Main St,42.3625,-71.08822,764,Customer,1993,1
916,2/22/2015 19:02,2/22/2015 19:17,88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,1110,Customer,1984,1
257,2/22/2015 19:03,2/22/2015 19:07,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,1078,Subscriber,\N,0
227,2/22/2015 19:05,2/22/2015 19:09,96,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,966,Subscriber,1984,1
267,2/22/2015 19:12,2/22/2015 19:17,107,Ames St at Main St,42.3625,-71.08822,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472,1139,Subscriber,1982,1
223,2/22/2015 19:13,2/22/2015 19:17,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469,-71.10057324,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,1077,Subscriber,1991,1
